GFE_ID,SYSTEM_SITE,GFE_TYPE,SPECIES_QUALIFIED,Y_LAT,X_LONGT,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO,CU_NAME,CU_ACRO,CU_LAT,CU_LONGT,CU_TYPE,CU_INDEX,FULL_CU_IN,SBJ_ID,POP_ID,IS_INDICATOR,CMNTS,EFFECTIVE_DT,WATERSHED_CDE,FWA_WATERSHED_CDE,MDFA_location
1272,SNUG BASIN CREEK,Stream,CO,49.02521424,-125.0236787,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,50.00499664,-126.7726239,Current,17,CO-17,2,40632,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-161600-00000-00000-0000-0000-000-000-000-000-000-000,930-163426-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1414,TAHSISH RIVER,Stream,CO,50.13979892,-127.1051293,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,50.00499664,-126.7726239,Current,17,CO-17,2,41877,Y,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-673300-00000-00000-0000-0000-000-000-000-000-000-000,930-673175-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1297,THORNTON CREEK,Stream,CO,48.96665653,-125.5628815,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,50.00499664,-126.7726239,Current,17,CO-17,2,40802,Y,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-243600-00000-00000-0000-0000-000-000-000-000-000-000,930-236814-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1288,TOQUART RIVER,Stream,CO,49.0357038,-125.3574806,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,50.00499664,-126.7726239,Current,17,CO-17,2,40792,Y,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-230500-00000-00000-0000-0000-000-000-000-000-000-000,930-223732-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
367,TWIN RIVERS,Stream,CO,48.95056799,-125.4462046,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,50.00499664,-126.7726239,Current,17,CO-17,2,45688,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,,,South
1292,TWIN RIVERS EAST CREEK,Stream,CO,48.95154283,-125.4435209,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,50.00499664,-126.7726239,Current,17,CO-17,2,39562,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-236100-00000-00000-0000-0000-000-000-000-000-000-000,930-229391-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1293,TWIN RIVERS WEST CREEK,Stream,CO,48.94810479,-125.4464946,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,50.00499664,-126.7726239,Current,17,CO-17,2,39572,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-236300-00000-00000-0000-0000-000-000-000-000-000-000,930-229626-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1274,UCHUCK CREEK,Stream,CO,49.01458835,-125.0512461,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,50.00499664,-126.7726239,Current,17,CO-17,2,40652,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-162900-00000-00000-0000-0000-000-000-000-000-000-000,930-164925-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1276,USELESS CREEK,Stream,CO,48.99736397,-125.052605,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,50.00499664,-126.7726239,Current,17,CO-17,2,40672,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-180600-00000-00000-0000-0000-000-000-000-000-000-000,930-175032-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1277,VERNON BAY CREEK,Stream,CO,49.00818083,-125.1410083,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,50.00499664,-126.7726239,Current,17,CO-17,2,40682,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-186500-00000-00000-0000-0000-000-000-000-000-000-000,930-180736-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1280,WALLACE CREEK,Stream,CO,49.05219516,-125.1679072,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,50.00499664,-126.7726239,Current,17,CO-17,2,40712,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-200400-00000-00000-0000-0000-000-000-000-000-000-000,930-194787-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1416,YAKU RIVER,Stream,CO,50.10528899,-127.1577407,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,50.00499664,-126.7726239,Current,17,CO-17,2,40852,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-676000-00000-00000-0000-0000-000-000-000-000-000-000,930-675966-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1413,ARTLISH RIVER,Stream,PKE,50.1150961,-127.0875277,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,41869,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-671100-00000-00000-0000-0000-000-000-000-000-000-000,930-671111-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1429,BATTLE BAY RIVER,Stream,PKE,50.1213242,-127.5867074,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,39694,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-739000-00000-00000-0000-0000-000-000-000-000-000-000,930-738595-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1254,CARNATION CREEK,Stream,PKE,48.91360195,-125.0037843,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40474,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-112200-00000-00000-0000-0000-000-000-000-000-000-000,930-113555-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1422,CHAMISS CREEK,Stream,PKE,50.07917039,-127.2889006,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,39624,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-700400-00000-00000-0000-0000-000-000-000-000-000-000,930-700522-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1425,CLANNINICK CREEK,Stream,PKE,50.04141744,-127.4114013,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,39654,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-713300-00000-00000-0000-0000-000-000-000-000-000-000,930-712616-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1419,EASY CREEK,Stream,PKE,50.12821162,-127.3111755,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40884,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-691300-00000-00000-0000-0000-000-000-000-000-000-000,930-691582-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1279,EFFINGHAM RIVER,Stream,PKE,49.09534128,-125.200767,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40704,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-196400-00000-00000-0000-0000-000-000-000-000-000-000,930-191124-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1420,ELAINE CREEK,Stream,PKE,50.12125435,-127.2985649,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40894,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-691900-00000-00000-0000-0000-000-000-000-000-000-000,930-692089-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1273,HENDERSON LAKE,Lake,PKE,49.0283341,-125.0511539,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40644,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-162500-00000-00000-0000-0000-000-000-000-000-000-000,930-164367-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1421,JANSEN LAKE CREEK,Stream,PKE,50.11891865,-127.2944509,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,39614,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-692100-00000-00000-0000-0000-000-000-000-000-000-000,930-692270-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1412,KAOUK RIVER,Stream,PKE,50.0635084,-127.0985149,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,41859,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-665700-00000-00000-0000-0000-000-000-000-000-000-000,930-665189-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1418,KASHUTL RIVER,Stream,PKE,50.19495862,-127.3098438,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40874,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-687400-00000-00000-0000-0000-000-000-000-000-000-000,930-687605-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1417,KAUWINCH RIVER,Stream,PKE,50.14450885,-127.2707541,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40864,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-683800-00000-00000-0000-0000-000-000-000-000-000-000,930-683984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1299,LOST SHOE CREEK,Stream,PKE,49.0028941,-125.6399383,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40824,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-260600-00000-00000-0000-0000-000-000-000-000-000-000,930-253054-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1426,MALKSOPE RIVER,Stream,PKE,50.13851576,-127.4228266,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,39664,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-722200-00000-00000-0000-0000-000-000-000-000-000-000,930-721847-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1424,MCKAY COVE CREEK,Stream,PKE,50.04586667,-127.3493366,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,39644,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-708600-00000-00000-0000-0000-000-000-000-000-000-000,930-708402-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1430,NASPARTI RIVER,Stream,PKE,50.19204732,-127.6082663,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,39704,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-747000-00000-00000-0000-0000-000-000-000-000-000-000,930-746556-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1427,OUOUKINSH RIVER,Stream,PKE,50.1871283,-127.4340013,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,39674,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-730300-00000-00000-0000-0000-000-000-000-000-000-000,930-729741-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1428,POWER RIVER,Stream,PKE,50.17997736,-127.4797426,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,39684,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-732300-00000-00000-0000-0000-000-000-000-000-000-000,930-731806-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1252,SARITA RIVER,Stream,PKE,48.89706946,-125.0169178,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40454,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-110800-00000-00000-0000-0000-000-000-000-000-000-000,930-112460-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1298,SMITH CREEK,Stream,PKE,48.97802314,-125.5744113,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40814,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-244500-00000-00000-0000-0000-000-000-000-000-000-000,930-237609-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1414,TAHSISH RIVER,Stream,PKE,50.13979892,-127.1051293,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,41879,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-673300-00000-00000-0000-0000-000-000-000-000-000-000,930-673175-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1297,THORNTON CREEK,Stream,PKE,48.96665653,-125.5628815,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40804,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-243600-00000-00000-0000-0000-000-000-000-000-000-000,930-236814-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1288,TOQUART RIVER,Stream,PKE,49.0357038,-125.3574806,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40794,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-230500-00000-00000-0000-0000-000-000-000-000-000-000,930-223732-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1416,YAKU RIVER,Stream,PKE,50.10528899,-127.1577407,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.43296827,-125.560918,Current,2,PKE-2,3,40854,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-676000-00000-00000-0000-0000-000-000-000-000-000-000,930-675966-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1281,CANOE PASS CREEK,Stream,CK,48.95771823,-125.2190425,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40728,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-207400-00000-00000-0000-0000-000-000-000-000-000-000,930-201925-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1254,CARNATION CREEK,Stream,CK,48.91360195,-125.0037843,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40478,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-112200-00000-00000-0000-0000-000-000-000-000-000-000,930-113555-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1285,CATARACT CREEK,Stream,CK,49.01649677,-125.2779667,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40768,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-220100-00000-00000-0000-0000-000-000-000-000-000-000,930-214171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
2470,CLEMENS CREEK,Stream,CK,49.13563333,-125.137861,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,131,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-162500-98800-00000-0000-0000-000-000-000-000-000-000,930-164367-991909-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1278,COEUR D'ALENE CREEK,Stream,CK,49.04569594,-125.1381025,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40698,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-193200-00000-00000-0000-0000-000-000-000-000-000-000,930-187551-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1255,CONSINKA CREEK,Stream,CK,48.9359891,-124.9816979,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40488,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-117000-05400-00000-0000-0000-000-000-000-000-000-000,930-118343-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1279,EFFINGHAM RIVER,Stream,CK,49.09534128,-125.200767,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40708,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-196400-00000-00000-0000-0000-000-000-000-000-000-000,930-191124-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1273,HENDERSON LAKE,Lake,CK,49.0283341,-125.0511539,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40648,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-162500-00000-00000-0000-0000-000-000-000-000-000-000,930-164367-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1294,ITATSOO CREEK,Stream,CK,48.92720166,-125.5041153,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,39588,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-239300-00000-00000-0000-0000-000-000-000-000-000-000,930-232561-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1289,LITTLE TOQUART CREEK,Stream,CK,49.04107712,-125.3609243,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,39538,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-230500-03800-00000-0000-0000-000-000-000-000-000-000,930-223732-027604-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1287,LUCKY CREEK,Stream,CK,49.02744374,-125.3054012,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40788,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-227800-00000-00000-0000-0000-000-000-000-000-000-000,930-221312-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1290,MAGGIE RIVER,Stream,CK,48.98495147,-125.3934898,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,39548,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-233800-00000-00000-0000-0000-000-000-000-000-000-000,930-227126-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1296,MERCANTILE CREEK,Stream,CK,48.96298492,-125.5584854,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,39608,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-243300-00000-00000-0000-0000-000-000-000-000-000-000,930-236502-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1286,PIPESTEAM CREEK,Stream,CK,49.03768332,-125.2005414,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40778,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-224000-00000-00000-0000-0000-000-000-000-000-000-000,930-217626-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1252,SARITA RIVER,Stream,CK,48.89706946,-125.0169178,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40458,Y,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-110800-00000-00000-0000-0000-000-000-000-000-000-000,930-112460-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1298,SMITH CREEK,Stream,CK,48.97802314,-125.5744113,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40818,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-244500-00000-00000-0000-0000-000-000-000-000-000-000,930-237609-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1272,SNUG BASIN CREEK,Stream,CK,49.02521424,-125.0236787,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40638,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-161600-00000-00000-0000-0000-000-000-000-000-000-000,930-163426-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1250,SUGSAW CREEK,Stream,CK,48.83769727,-125.1061741,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40438,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-101400-00000-00000-0000-0000-000-000-000-000-000-000,930-103653-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1297,THORNTON CREEK,Stream,CK,48.96665653,-125.5628815,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40808,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-243600-00000-00000-0000-0000-000-000-000-000-000-000,930-236814-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1288,TOQUART RIVER,Stream,CK,49.0357038,-125.3574806,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40798,Y,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-230500-00000-00000-0000-0000-000-000-000-000-000-000,930-223732-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1293,TWIN RIVERS WEST CREEK,Stream,CK,48.94810479,-125.4464946,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,39578,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-236300-00000-00000-0000-0000-000-000-000-000-000-000,930-229626-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
